(PDH-CSV 4.0) (India Standard Time)(-330),\\NCR-3M6OJM5HB98\.NET CLR Memory(StartSupv)\# Bytes in all Heaps,\\NCR-3M6OJM5HB98\Process(StartSupv)\Handle Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Private Bytes,\\NCR-3M6OJM5HB98\Process(StartSupv)\Thread Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Virtual Bytes,Byte In All Heaps ( In MB ),Private Bytes ( In MB ),Virual Bytes ( In MB )
08-08-18 2:23,9755436,3450,132890624,137,589893632,9.303508759,126.734375,562.5664063
08-08-18 2:24,9755436,3456,132898816,139,591204352,9.303508759,126.7421875,563.8164063
08-08-18 2:24,9755436,3450,132861952,137,589893632,9.303508759,126.7070313,562.5664063
08-08-18 2:24,9755436,3455,133033984,138,590942208,9.303508759,126.8710938,563.5664063
08-08-18 2:24,9755436,3455,133038080,138,590942208,9.303508759,126.875,563.5664063
08-08-18 2:25,9755436,3463,133054464,139,591204352,9.303508759,126.890625,563.8164063
08-08-18 2:25,9755436,3455,133001216,136,588845056,9.303508759,126.8398438,561.5664063
08-08-18 2:25,9755436,3460,133025792,137,589893632,9.303508759,126.8632813,562.5664063
08-08-18 2:25,9755436,3465,133025792,137,589893632,9.303508759,126.8632813,562.5664063
08-08-18 2:26,9755436,3463,133017600,137,589107200,9.303508759,126.8554688,561.8164063
08-08-18 2:26,9755436,3465,133001216,136,588058624,9.303508759,126.8398438,560.8164063
08-08-18 2:26,9926932,4089,133046272,138,592232448,9.467060089,126.8828125,564.796875
08-08-18 2:26,9926932,4091,133066752,139,593281024,9.467060089,126.9023438,565.796875
08-08-18 2:27,9926932,4092,133083136,140,593543168,9.467060089,126.9179688,566.046875
08-08-18 2:27,9926932,4085,133046272,138,592232448,9.467060089,126.8828125,564.796875
08-08-18 2:27,9926932,4096,133054464,138,592232448,9.467060089,126.890625,564.796875
08-08-18 2:27,9926932,4101,133054464,138,592232448,9.467060089,126.890625,564.796875
08-08-18 2:28,9926932,4101,133054464,138,592232448,9.467060089,126.890625,564.796875
08-08-18 2:28,9926932,4101,133029888,137,591183872,9.467060089,126.8671875,563.796875
08-08-18 2:28,9926932,4111,133033984,137,591183872,9.467060089,126.8710938,563.796875
08-08-18 2:28,9926932,4111,133029888,137,591183872,9.467060089,126.8671875,563.796875
08-08-18 2:29,9926932,4108,133021696,137,591183872,9.467060089,126.859375,563.796875
08-08-18 2:29,9753800,3444,133021696,137,589893632,9.301948547,126.859375,562.5664063
08-08-18 2:29,9753800,3449,133042176,138,590942208,9.301948547,126.8789063,563.5664063
08-08-18 2:29,9753800,3454,133042176,138,590942208,9.301948547,126.8789063,563.5664063
08-08-18 2:30,9753800,3454,133046272,138,590942208,9.301948547,126.8828125,563.5664063
08-08-18 2:30,9753800,3451,133013504,136,588845056,9.301948547,126.8515625,561.5664063
08-08-18 2:30,9753800,3461,133033984,137,589893632,9.301948547,126.8710938,562.5664063
08-08-18 2:30,9753800,3466,133038080,137,589893632,9.301948547,126.875,562.5664063
08-08-18 2:31,9753800,3466,133054464,138,590942208,9.301948547,126.890625,563.5664063
08-08-18 2:31,9753800,3461,133029888,137,589893632,9.301948547,126.8671875,562.5664063
08-08-18 2:31,9753800,5166,133091328,138,594382848,9.301948547,126.9257813,566.8476563
08-08-18 2:31,10775480,3454,133062656,138,590942208,10.27629852,126.8984375,563.5664063
08-08-18 2:32,10775480,3454,133083136,139,591990784,10.27629852,126.9179688,564.5664063
08-08-18 2:32,10775480,3451,133033984,137,589893632,10.27629852,126.8710938,562.5664063
08-08-18 2:32,10775480,3455,133070848,139,591990784,10.27629852,126.90625,564.5664063
08-08-18 2:32,10775480,3460,133074944,139,591990784,10.27629852,126.9101563,564.5664063
08-08-18 2:33,10775480,3462,133070848,139,591990784,10.27629852,126.90625,564.5664063
08-08-18 2:33,10775480,3457,133046272,138,590942208,10.27629852,126.8828125,563.5664063
08-08-18 2:33,10775480,3467,133038080,138,590942208,10.27629852,126.875,563.5664063
08-08-18 2:33,10775480,3467,133042176,138,590942208,10.27629852,126.8789063,563.5664063
08-08-18 2:34,10775480,3464,133017600,137,589893632,10.27629852,126.8554688,562.5664063
08-08-18 2:34,10775480,3457,132988928,135,587796480,10.27629852,126.828125,560.5664063
08-08-18 2:34,10775480,3467,133005312,136,588845056,10.27629852,126.84375,561.5664063
08-08-18 2:34,10775480,3467,133001216,136,588845056,10.27629852,126.8398438,561.5664063
08-08-18 2:35,10775480,3467,133017600,137,589893632,10.27629852,126.8554688,562.5664063
08-08-18 2:35,9755392,3443,133029888,137,589893632,9.303466797,126.8671875,562.5664063
08-08-18 2:35,9755392,3453,133050368,138,590942208,9.303466797,126.8867188,563.5664063
08-08-18 2:35,9755392,3453,133042176,138,590942208,9.303466797,126.8789063,563.5664063
08-08-18 2:36,9755392,3453,133046272,138,590942208,9.303466797,126.8828125,563.5664063
08-08-18 2:36,9755392,3455,133017600,136,588845056,9.303466797,126.8554688,561.5664063
08-08-18 2:36,9755392,5160,133095424,138,594382848,9.303466797,126.9296875,566.8476563
08-08-18 2:36,9755392,5160,133103616,138,594382848,9.303466797,126.9375,566.8476563
08-08-18 2:37,9755392,5160,133124096,139,595431424,9.303466797,126.9570313,567.8476563
08-08-18 2:37,9755392,5155,133103616,138,594382848,9.303466797,126.9375,566.8476563
08-08-18 2:37,10602284,3453,133087232,139,591990784,10.11112595,126.921875,564.5664063
08-08-18 2:37,10602284,3458,133083136,139,591990784,10.11112595,126.9179688,564.5664063
08-08-18 2:38,10602284,3458,133079040,139,591990784,10.11112595,126.9140625,564.5664063
08-08-18 2:38,10602284,3456,133029888,137,589893632,10.11112595,126.8671875,562.5664063
08-08-18 2:38,10602284,3461,133025792,137,589893632,10.11112595,126.8632813,562.5664063
08-08-18 2:38,10602284,3466,133025792,137,589893632,10.11112595,126.8632813,562.5664063
08-08-18 2:39,10602284,3466,133042176,138,590942208,10.11112595,126.8789063,563.5664063
08-08-18 2:39,10602284,3466,133029888,137,589893632,10.11112595,126.8671875,562.5664063
08-08-18 2:39,10602284,3476,133046272,138,590942208,10.11112595,126.8828125,563.5664063
08-08-18 2:39,10602284,3478,133021696,137,589893632,10.11112595,126.859375,562.5664063
08-08-18 2:40,10602284,3478,133029888,137,589893632,10.11112595,126.8671875,562.5664063
08-08-18 2:40,10602284,3470,132984832,135,587796480,10.11112595,126.8242188,560.5664063
08-08-18 2:40,10602284,3480,133009408,136,588845056,10.11112595,126.8476563,561.5664063
08-08-18 2:40,9755456,3446,133025792,137,589893632,9.303527832,126.8632813,562.5664063
08-08-18 2:41,9755456,3448,133046272,138,590942208,9.303527832,126.8828125,563.5664063
08-08-18 2:41,9755456,3443,133029888,137,589893632,9.303527832,126.8671875,562.5664063
08-08-18 2:41,9755456,5149,133103616,138,594382848,9.303527832,126.9375,566.8476563
08-08-18 2:41,9755456,5157,133099520,138,594382848,9.303527832,126.9335938,566.8476563
08-08-18 2:42,9755456,5157,133124096,139,595431424,9.303527832,126.9570313,567.8476563
08-08-18 2:42,9755456,5155,133091328,137,593334272,9.303527832,126.9257813,565.8476563
08-08-18 2:42,9755456,5159,133128192,139,595431424,9.303527832,126.9609375,567.8476563
08-08-18 2:42,9755456,5159,133124096,139,595431424,9.303527832,126.9570313,567.8476563
08-08-18 2:43,9755456,5161,133120000,139,595431424,9.303527832,126.953125,567.8476563
08-08-18 2:43,10775624,3447,133058560,138,590942208,10.27643585,126.8945313,563.5664063
08-08-18 2:43,10775624,3455,133029888,137,589893632,10.27643585,126.8671875,562.5664063
08-08-18 2:43,10775624,3455,133029888,137,589893632,10.27643585,126.8671875,562.5664063
08-08-18 2:44,10775624,3455,133025792,137,589893632,10.27643585,126.8632813,562.5664063
08-08-18 2:44,10775624,3450,133013504,136,588845056,10.27643585,126.8515625,561.5664063
08-08-18 2:44,10775624,3455,133033984,137,589893632,10.27643585,126.8710938,562.5664063
08-08-18 2:44,10775624,3455,132710400,137,589893632,10.27643585,126.5625,562.5664063
08-08-18 2:45,10775624,3455,132722688,138,590942208,10.27643585,126.5742188,563.5664063
08-08-18 2:45,10775624,3455,132796416,137,589893632,10.27643585,126.6445313,562.5664063
08-08-18 2:45,10775624,3460,132825088,138,590942208,10.27643585,126.671875,563.5664063
08-08-18 2:45,10775624,3457,132796416,137,589893632,10.27643585,126.6445313,562.5664063
08-08-18 2:46,10775624,3457,132800512,137,589893632,10.27643585,126.6484375,562.5664063
08-08-18 2:46,10775624,3457,132767744,135,587796480,10.27643585,126.6171875,560.5664063
08-08-18 2:46,9756564,5149,132878336,138,594382848,9.304584503,126.7226563,566.8476563
08-08-18 2:46,9756564,5155,132874240,138,594382848,9.304584503,126.71875,566.8476563
08-08-18 2:47,9756564,5155,132894720,139,595431424,9.304584503,126.7382813,567.8476563
08-08-18 2:47,9756564,5150,132878336,138,594382848,9.304584503,126.7226563,566.8476563
08-08-18 2:47,9756564,5155,132878336,138,594382848,9.304584503,126.7226563,566.8476563
08-08-18 2:47,9756564,5155,132866048,138,594382848,9.304584503,126.7109375,566.8476563
08-08-18 2:48,9756564,5155,132882432,139,595431424,9.304584503,126.7265625,567.8476563
08-08-18 2:48,9756564,5155,132861952,138,594382848,9.304584503,126.7070313,566.8476563
08-08-18 2:48,9756564,5165,132866048,138,594382848,9.304584503,126.7109375,566.8476563
08-08-18 2:48,10620568,3451,132825088,138,590942208,10.12856293,126.671875,563.5664063
08-08-18 2:49,10620568,3451,132825088,138,590942208,10.12856293,126.671875,563.5664063
08-08-18 2:49,10620568,3451,132771840,136,588845056,10.12856293,126.6210938,561.5664063
08-08-18 2:49,10620568,3456,132800512,137,589893632,10.12856293,126.6484375,562.5664063
08-08-18 2:49,10620568,3461,132796416,137,589893632,10.12856293,126.6445313,562.5664063
08-08-18 2:50,10620568,3461,132812800,138,590942208,10.12856293,126.6601563,563.5664063
08-08-18 2:50,10620568,3461,132796416,137,589893632,10.12856293,126.6445313,562.5664063
08-08-18 2:50,10620568,3471,132820992,138,590942208,10.12856293,126.6679688,563.5664063
08-08-18 2:50,10620568,3472,132878336,139,591204352,10.12856293,126.7226563,563.8164063
08-08-18 2:51,10620568,3471,132861952,138,590942208,10.12856293,126.7070313,563.5664063
08-08-18 2:51,10620568,3465,132845568,135,587796480,10.12856293,126.6914063,560.5664063
08-08-18 2:51,10781920,3455,132915200,138,590942208,10.28244019,126.7578125,563.5664063
08-08-18 2:51,10781920,3460,132927488,139,591204352,10.28244019,126.7695313,563.8164063
08-08-18 2:52,10781920,3459,132943872,140,593039360,10.28244019,126.7851563,565.5664063
08-08-18 2:52,10781920,3454,132923392,139,591990784,10.28244019,126.765625,564.5664063
08-08-18 2:52,10781920,3464,132939776,140,593039360,10.28244019,126.78125,565.5664063
08-08-18 2:52,10781920,3465,132952064,141,593301504,10.28244019,126.7929688,565.8164063
08-08-18 2:53,10781920,3464,132931584,140,593039360,10.28244019,126.7734375,565.5664063
08-08-18 2:53,10781920,3460,132878336,137,589893632,10.28244019,126.7226563,562.5664063
08-08-18 2:53,10781920,3465,132878336,137,589893632,10.28244019,126.7226563,562.5664063
08-08-18 2:53,10781920,3471,132894720,138,590155776,10.28244019,126.7382813,562.8164063
08-08-18 2:54,10781920,3467,132874240,137,589893632,10.28244019,126.71875,562.5664063
08-08-18 2:54,10781920,3462,132857856,136,588845056,10.28244019,126.703125,561.5664063
08-08-18 2:54,10779268,3448,132898816,138,590942208,10.27991104,126.7421875,563.5664063
08-08-18 2:54,10779268,3454,133066752,139,591204352,10.27991104,126.9023438,563.8164063
08-08-18 2:55,10779268,3453,133046272,138,590942208,10.27991104,126.8828125,563.5664063
08-08-18 2:55,10779268,3448,133013504,136,588845056,10.27991104,126.8515625,561.5664063
08-08-18 2:55,10779268,3460,133033984,137,589893632,10.27991104,126.8710938,562.5664063
08-08-18 2:55,10779268,3466,132673536,138,590155776,10.27991104,126.5273438,562.8164063
08-08-18 2:56,10779268,3465,132677632,138,590942208,10.27991104,126.53125,563.5664063
08-08-18 2:56,10779268,3460,132681728,137,589893632,10.27991104,126.5351563,562.5664063
08-08-18 2:56,10779268,5166,132788224,138,594382848,10.27991104,126.6367188,566.8476563
08-08-18 2:56,10779268,5168,132808704,139,594644992,10.27991104,126.65625,567.0976563
08-08-18 2:57,10779268,5167,132812800,139,595431424,10.27991104,126.6601563,567.8476563
08-08-18 2:57,10953600,3446,132726784,137,589893632,10.44616699,126.578125,562.5664063
08-08-18 2:57,10953600,3458,132751360,139,591990784,10.44616699,126.6015625,564.5664063
08-08-18 2:57,10953600,3459,132763648,140,592252928,10.44616699,126.6132813,564.8164063
08-08-18 2:58,10953600,3458,132751360,139,591990784,10.44616699,126.6015625,564.5664063
08-08-18 2:58,10953600,3453,132734976,138,590942208,10.44616699,126.5859375,563.5664063
08-08-18 2:58,10953600,3456,132710400,137,589893632,10.44616699,126.5625,562.5664063
08-08-18 2:58,10953600,3457,132730880,138,590155776,10.44616699,126.5820313,562.8164063
08-08-18 2:59,10953600,3453,132694016,136,588845056,10.44616699,126.546875,561.5664063
08-08-18 2:59,10953600,3448,132669440,135,587796480,10.44616699,126.5234375,560.5664063
08-08-18 2:59,10953600,3453,132751360,136,588845056,10.44616699,126.6015625,561.5664063
08-08-18 2:59,10953600,3459,132775936,137,589107200,10.44616699,126.625,561.8164063
08-08-18 3:00,10953600,3458,132775936,137,589893632,10.44616699,126.625,562.5664063
08-08-18 3:00,10709096,3444,132775936,137,589893632,10.21298981,126.625,562.5664063
08-08-18 3:00,10709096,3454,132857856,138,590942208,10.21298981,126.703125,563.5664063
08-08-18 3:00,10709096,3460,132870144,139,591204352,10.21298981,126.7148438,563.8164063
08-08-18 3:01,10709096,3459,132853760,138,590942208,10.21298981,126.6992188,563.5664063
08-08-18 3:01,10709096,3458,132820992,136,588845056,10.21298981,126.6679688,561.5664063
08-08-18 3:01,10709096,5165,132902912,138,594382848,10.21298981,126.7460938,566.8476563
08-08-18 3:01,10709096,5159,132902912,138,593596416,10.21298981,126.7460938,566.0976563
08-08-18 3:02,10709096,5165,132931584,139,595431424,10.21298981,126.7734375,567.8476563
08-08-18 3:02,10709096,5160,132907008,138,594382848,10.21298981,126.75,566.8476563
08-08-18 3:02,10709096,5162,132907008,138,594382848,10.21298981,126.75,566.8476563
08-08-18 3:02,10709096,5162,132907008,138,594382848,10.21298981,126.75,566.8476563
08-08-18 3:03,10774264,3450,132857856,138,590942208,10.27513885,126.703125,563.5664063
08-08-18 3:03,10774264,3450,132837376,137,589893632,10.27513885,126.6835938,562.5664063
08-08-18 3:03,10774264,3460,132620288,137,589893632,10.27513885,126.4765625,562.5664063
08-08-18 3:03,10774264,3460,132616192,137,589893632,10.27513885,126.4726563,562.5664063
08-08-18 3:04,10774264,3460,132739072,138,590942208,10.27513885,126.5898438,563.5664063
08-08-18 3:04,10774264,3460,132841472,137,589893632,10.27513885,126.6875,562.5664063
08-08-18 3:04,10774264,3465,132861952,138,590942208,10.27513885,126.7070313,563.5664063
08-08-18 3:04,10774264,3462,132841472,137,589893632,10.27513885,126.6875,562.5664063
08-08-18 3:05,10774264,3467,132890624,137,589893632,10.27513885,126.734375,562.5664063
08-08-18 3:05,10774264,3465,132857856,135,587796480,10.27513885,126.703125,560.5664063
08-08-18 3:05,10774264,3470,132878336,136,588845056,10.27513885,126.7226563,561.5664063
08-08-18 3:05,10774264,3470,132878336,136,588845056,10.27513885,126.7226563,561.5664063
08-08-18 3:06,10620004,3448,132915200,138,590942208,10.12802505,126.7578125,563.5664063
08-08-18 3:06,10620004,3443,132894720,137,589893632,10.12802505,126.7382813,562.5664063
08-08-18 3:06,10620004,5148,133017600,138,594382848,10.12802505,126.8554688,566.8476563
08-08-18 3:06,10620004,5148,133017600,138,594382848,10.12802505,126.8554688,566.8476563
08-08-18 3:07,10620004,5150,132722688,139,595431424,10.12802505,126.5742188,567.8476563
08-08-18 3:07,10620004,5145,132710400,137,593334272,10.12802505,126.5625,565.8476563
08-08-18 3:07,10620004,5152,132755456,139,595431424,10.12802505,126.6054688,567.8476563
08-08-18 3:07,10620004,5152,132755456,139,595431424,10.12802505,126.6054688,567.8476563
08-08-18 3:08,10620004,5152,132755456,139,595431424,10.12802505,126.6054688,567.8476563
08-08-18 3:08,10620004,5147,132849664,138,594382848,10.12802505,126.6953125,566.8476563
08-08-18 3:08,10950308,3451,132804608,138,590942208,10.4430275,126.6523438,563.5664063
08-08-18 3:08,10950308,3451,132800512,138,590942208,10.4430275,126.6484375,563.5664063
08-08-18 3:09,10950308,3456,132788224,138,590942208,10.4430275,126.6367188,563.5664063
08-08-18 3:09,10950308,3454,132751360,136,588845056,10.4430275,126.6015625,561.5664063
08-08-18 3:09,10950308,3461,132775936,137,589893632,10.4430275,126.625,562.5664063
08-08-18 3:09,10950308,3461,132775936,137,589893632,10.4430275,126.625,562.5664063
08-08-18 3:10,10950308,3461,132792320,138,590942208,10.4430275,126.640625,563.5664063
08-08-18 3:10,10950308,3456,132857856,137,589893632,10.4430275,126.703125,562.5664063
08-08-18 3:10,10950308,3466,132542464,138,590942208,10.4430275,126.4023438,563.5664063
08-08-18 3:10,10950308,3466,132542464,138,590942208,10.4430275,126.4023438,563.5664063
08-08-18 3:11,10950308,3463,132612096,137,589893632,10.4430275,126.46875,562.5664063
08-08-18 3:11,10950308,3458,132587520,135,587796480,10.4430275,126.4453125,560.5664063
08-08-18 3:11,10605624,5149,132751360,138,594382848,10.11431122,126.6015625,566.8476563
08-08-18 3:11,10605624,5149,132751360,138,594382848,10.11431122,126.6015625,566.8476563
08-08-18 3:12,10605624,5151,132759552,139,595431424,10.11431122,126.609375,567.8476563
08-08-18 3:12,10605624,5146,132743168,138,594382848,10.11431122,126.59375,566.8476563
08-08-18 3:12,10605624,5149,132743168,138,594382848,10.11431122,126.59375,566.8476563
08-08-18 3:12,10605624,5149,132739072,138,594382848,10.11431122,126.5898438,566.8476563
08-08-18 3:13,10605624,5149,132743168,138,594382848,10.11431122,126.59375,566.8476563
08-08-18 3:13,10605624,5144,133083136,137,593334272,10.11431122,126.9179688,565.8476563
08-08-18 3:13,10605624,5154,133087232,137,593334272,10.11431122,126.921875,565.8476563
08-08-18 3:13,10605624,5154,133087232,137,593334272,10.11431122,126.921875,565.8476563
08-08-18 3:14,10605624,5151,133083136,137,593334272,10.11431122,126.9179688,565.8476563
08-08-18 3:14,10951148,3443,133042176,137,589893632,10.44382858,126.8789063,562.5664063
08-08-18 3:14,10951148,3448,133058560,138,590942208,10.44382858,126.8945313,563.5664063
08-08-18 3:14,10951148,3448,133054464,138,590942208,10.44382858,126.890625,563.5664063
08-08-18 3:15,10951148,3448,133058560,138,590942208,10.44382858,126.8945313,563.5664063
08-08-18 3:15,10951148,3448,133021696,136,588845056,10.44382858,126.859375,561.5664063
08-08-18 3:15,10951148,3458,133038080,137,589893632,10.44382858,126.875,562.5664063
08-08-18 3:15,10951148,3458,133033984,137,589893632,10.44382858,126.8710938,562.5664063
08-08-18 3:16,10951148,3460,133054464,138,590942208,10.44382858,126.890625,563.5664063
08-08-18 3:16,10951148,3455,133033984,137,589893632,10.44382858,126.8710938,562.5664063
08-08-18 3:16,10778652,3456,133058560,138,590942208,10.27932358,126.8945313,563.5664063
08-08-18 3:16,10778652,3456,133058560,138,590942208,10.27932358,126.8945313,563.5664063
08-08-18 3:17,10778652,3458,133062656,139,591990784,10.27932358,126.8984375,564.5664063
08-08-18 3:17,10778652,3451,133017600,137,589893632,10.27932358,126.8554688,562.5664063
08-08-18 3:17,10778652,3463,133062656,139,591990784,10.27932358,126.8984375,564.5664063
08-08-18 3:17,10778652,3463,133062656,139,591990784,10.27932358,126.8984375,564.5664063
08-08-18 3:18,10778652,3463,133062656,139,591990784,10.27932358,126.8984375,564.5664063
08-08-18 3:18,10778652,3463,133042176,138,590942208,10.27932358,126.8789063,563.5664063
08-08-18 3:18,10778652,3466,133025792,137,589893632,10.27932358,126.8632813,562.5664063
08-08-18 3:18,10778652,3466,133029888,137,589893632,10.27932358,126.8671875,562.5664063
08-08-18 3:19,10778652,3463,133013504,136,588845056,10.27932358,126.8515625,561.5664063
08-08-18 3:19,10778652,3458,132993024,135,587796480,10.27932358,126.8320313,560.5664063
08-08-18 3:19,10778652,3463,133017600,136,588845056,10.27932358,126.8554688,561.5664063
08-08-18 3:19,10778652,3463,133017600,136,588845056,10.27932358,126.8554688,561.5664063
08-08-18 3:20,10950220,3449,133054464,138,590942208,10.44294357,126.890625,563.5664063
08-08-18 3:20,10950220,3444,133033984,137,589893632,10.44294357,126.8710938,562.5664063
08-08-18 3:20,10950220,3449,133054464,138,590942208,10.44294357,126.890625,563.5664063
08-08-18 3:20,10950220,3449,133054464,138,590942208,10.44294357,126.890625,563.5664063
08-08-18 3:21,10950220,3456,133054464,138,590942208,10.44294357,126.890625,563.5664063
08-08-18 3:21,10950220,3456,133021696,136,588845056,10.44294357,126.859375,561.5664063
08-08-18 3:21,10950220,5161,133091328,138,594382848,10.44294357,126.9257813,566.8476563
08-08-18 3:21,10950220,5161,133091328,138,594382848,10.44294357,126.9257813,566.8476563
08-08-18 3:22,10950220,5163,133111808,139,595431424,10.44294357,126.9453125,567.8476563
08-08-18 3:22,10781000,3449,133058560,138,590942208,10.28156281,126.8945313,563.5664063
08-08-18 3:22,10781000,3451,133058560,138,590942208,10.28156281,126.8945313,563.5664063
08-08-18 3:22,10781000,3451,133058560,138,590942208,10.28156281,126.8945313,563.5664063
08-08-18 3:23,10781000,3455,133046272,138,590942208,10.28156281,126.8828125,563.5664063
08-08-18 3:23,10781000,3450,133033984,137,589893632,10.28156281,126.8710938,562.5664063
08-08-18 3:23,10781000,3455,133029888,137,589893632,10.28156281,126.8671875,562.5664063
08-08-18 3:23,10781000,3455,133025792,137,589893632,10.28156281,126.8632813,562.5664063
08-08-18 3:24,10781000,3455,133046272,138,590942208,10.28156281,126.8828125,563.5664063
08-08-18 3:24,10781000,3455,133025792,137,589893632,10.28156281,126.8632813,562.5664063
08-08-18 3:24,10781000,3463,132677632,138,590155776,10.28156281,126.53125,562.8164063
08-08-18 3:24,10781000,3462,132661248,137,589893632,10.28156281,126.515625,562.5664063
08-08-18 3:25,10781000,3467,132714496,137,589893632,10.28156281,126.5664063,562.5664063
08-08-18 3:25,10781000,3462,132931584,135,587796480,10.28156281,126.7734375,560.5664063
08-08-18 3:25,10950624,3449,133046272,138,590155776,10.44332886,126.8828125,562.8164063
08-08-18 3:25,10950624,3448,133029888,137,589893632,10.44332886,126.8671875,562.5664063
08-08-18 3:26,10950624,3453,133054464,138,590942208,10.44332886,126.890625,563.5664063
08-08-18 3:26,10950624,3448,133033984,137,589893632,10.44332886,126.8710938,562.5664063
08-08-18 3:26,10950624,5157,133120000,139,594644992,10.44332886,126.953125,567.0976563
08-08-18 3:26,10950624,5156,133099520,138,594382848,10.44332886,126.9335938,566.8476563
08-08-18 3:27,10950624,5162,133115904,139,595431424,10.44332886,126.9492188,567.8476563
08-08-18 3:27,10950624,5155,133079040,137,593334272,10.44332886,126.9140625,565.8476563
08-08-18 3:27,10950624,5163,133136384,140,595693568,10.44332886,126.96875,568.0976563
08-08-18 3:27,10950624,5162,133120000,139,595431424,10.44332886,126.953125,567.8476563
08-08-18 3:28,10881256,3453,133074944,139,591990784,10.37717438,126.9101563,564.5664063
08-08-18 3:28,10881256,3453,133050368,138,590942208,10.37717438,126.8867188,563.5664063
08-08-18 3:28,10881256,3457,133050368,138,590155776,10.37717438,126.8867188,562.8164063
08-08-18 3:28,10881256,3456,133029888,137,589893632,10.37717438,126.8671875,562.5664063
08-08-18 3:29,10881256,3456,133054464,138,590942208,10.37717438,126.890625,563.5664063
08-08-18 3:29,10881256,3456,133038080,137,589893632,10.37717438,126.875,562.5664063
08-08-18 3:29,10881256,3462,133070848,139,591204352,10.37717438,126.90625,563.8164063
08-08-18 3:29,10881256,3461,133050368,138,590942208,10.37717438,126.8867188,563.5664063
08-08-18 3:30,10881256,3461,133058560,138,590942208,10.37717438,126.8945313,563.5664063
08-08-18 3:30,10881256,3458,133017600,136,588845056,10.37717438,126.8554688,561.5664063
08-08-18 3:30,10881256,3466,133033984,137,589107200,10.37717438,126.8710938,561.8164063
08-08-18 3:30,10881256,3465,133013504,136,588845056,10.37717438,126.8515625,561.5664063
08-08-18 3:31,10709212,3448,133054464,138,590942208,10.21310043,126.890625,563.5664063
08-08-18 3:31,10709212,3443,133033984,137,589893632,10.21310043,126.8710938,562.5664063
08-08-18 3:31,10709212,5150,133124096,139,594644992,10.21310043,126.9570313,567.0976563
08-08-18 3:31,10709212,5149,133103616,138,594382848,10.21310043,126.9375,566.8476563
08-08-18 3:32,10709212,5152,133111808,139,595431424,10.21310043,126.9453125,567.8476563
08-08-18 3:32,10709212,5150,133074944,137,593334272,10.21310043,126.9101563,565.8476563
08-08-18 3:32,10709212,5160,133132288,140,595693568,10.21310043,126.9648438,568.0976563
08-08-18 3:32,10709212,5159,133115904,139,595431424,10.21310043,126.9492188,567.8476563
08-08-18 3:33,10709212,5161,133120000,139,595431424,10.21310043,126.953125,567.8476563
08-08-18 3:33,10709212,5161,133103616,138,594382848,10.21310043,126.9375,566.8476563
08-08-18 3:33,10879616,3449,133054464,138,590155776,10.37561035,126.890625,562.8164063
08-08-18 3:33,10879616,3448,133033984,137,589893632,10.37561035,126.8710938,562.5664063
08-08-18 3:34,10879616,3448,133038080,137,589893632,10.37561035,126.875,562.5664063
08-08-18 3:34,10879616,3443,133017600,136,588845056,10.37561035,126.8554688,561.5664063
08-08-18 3:34,10879616,3455,133050368,138,590155776,10.37561035,126.8867188,562.8164063
08-08-18 3:34,10879616,3455,133033984,137,589893632,10.37561035,126.8710938,562.5664063
08-08-18 3:35,10879616,3457,133050368,138,590942208,10.37561035,126.8867188,563.5664063
08-08-18 3:35,10879616,3457,133029888,137,589893632,10.37561035,126.8671875,562.5664063
08-08-18 3:35,10879616,3462,133054464,138,590942208,10.37561035,126.890625,563.5664063
08-08-18 3:35,10879616,3467,133058560,138,590942208,10.37561035,126.8945313,563.5664063
08-08-18 3:36,10879616,3469,133029888,137,589893632,10.37561035,126.8671875,562.5664063
08-08-18 3:36,10879616,3462,132988928,135,587796480,10.37561035,126.828125,560.5664063
08-08-18 3:36,10776248,5148,133095424,138,594382848,10.27703094,126.9296875,566.8476563
08-08-18 3:36,10776248,5148,133095424,138,594382848,10.27703094,126.9296875,566.8476563
08-08-18 3:37,10776248,5150,133120000,139,595431424,10.27703094,126.953125,567.8476563
08-08-18 3:37,10776248,5145,133095424,138,594382848,10.27703094,126.9296875,566.8476563
08-08-18 3:37,10776248,5150,133099520,138,594382848,10.27703094,126.9335938,566.8476563
08-08-18 3:37,10776248,5155,133099520,138,594382848,10.27703094,126.9335938,566.8476563
08-08-18 3:38,10776248,5155,133099520,138,594382848,10.27703094,126.9335938,566.8476563
08-08-18 3:38,10776248,5150,133074944,137,593334272,10.27703094,126.9101563,565.8476563
08-08-18 3:38,10776248,5155,133074944,137,593334272,10.27703094,126.9101563,565.8476563
08-08-18 3:38,10776248,5160,133079040,137,593334272,10.27703094,126.9140625,565.8476563
08-08-18 3:39,10776248,5157,133083136,137,593334272,10.27703094,126.9179688,565.8476563
08-08-18 3:39,10834248,3443,133009408,136,588845056,10.33234406,126.8476563,561.5664063
08-08-18 3:39,10834248,3448,133033984,137,589893632,10.33234406,126.8710938,562.5664063
08-08-18 3:39,10834248,3453,133033984,137,589893632,10.33234406,126.8710938,562.5664063
08-08-18 3:40,10834248,3453,132722688,137,589893632,10.33234406,126.5742188,562.5664063
08-08-18 3:40,10834248,3453,132775936,135,587796480,10.33234406,126.625,560.5664063
08-08-18 3:40,10834248,3458,132796416,136,588845056,10.33234406,126.6445313,561.5664063
