(PDH-CSV 4.0) (India Standard Time)(-330),\\HYD-GOLCONDA\.NET CLR Memory(NCR.APTRA.CnsmrAppActivateEnterprise)\# Bytes in all Heaps,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Handle Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Private Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Thread Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Virtual Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Working Set - Private
03-04-19 3:00,19279584,4388,322646016,187,1175269376,251650048
03-04-19 3:00,19279584,4397,322637824,187,1171075072,251650048
03-04-19 3:00,19279584,4424,339152896,185,1189990400,268173312
03-04-19 3:00,19279584,4451,322039808,185,1172664320,251105280
03-04-19 3:00,19279584,4479,339746816,186,1191337984,268726272
03-04-19 3:00,19279584,4506,322555904,186,1173942272,251596800
03-04-19 3:00,19279584,4509,322547712,186,1169747968,251600896
03-04-19 3:00,19596844,4180,339820544,185,1190010880,268873728
03-04-19 3:00,19596844,4197,322482176,185,1172684800,251568128
03-04-19 3:01,19596844,4229,339894272,186,1191251968,268906496
03-04-19 3:01,19596844,4256,322555904,186,1173913600,251637760
03-04-19 3:01,19596844,4260,322547712,186,1169719296,251637760
03-04-19 3:01,19596844,4293,339140608,185,1189998592,268206080
03-04-19 3:01,19596844,4315,322031616,185,1172611072,251138048
03-04-19 3:01,19596844,4348,339755008,186,1191313408,268767232
03-04-19 3:01,19596844,4370,322441216,186,1173889024,251523072
03-04-19 3:01,19596844,4378,322433024,186,1169694720,251527168
03-04-19 3:01,19596844,4407,339636224,184,1189543936,268771328
03-04-19 3:01,19596844,4434,322392064,185,1172652032,251518976
03-04-19 3:01,19596844,4465,339738624,185,1190739968,268832768
03-04-19 3:01,19596844,4494,322469888,186,1174011904,251555840
03-04-19 3:02,19596844,4496,321650688,185,1169293312,250785792
03-04-19 3:02,19596844,4530,339234816,185,1189953536,268308480
03-04-19 3:02,19596844,4556,322101248,184,1172066304,251228160
03-04-19 3:02,19289136,4165,339820544,186,1191362560,268865536
03-04-19 3:02,19289136,4183,322400256,185,1173446656,251523072
03-04-19 3:02,19289136,4192,322465792,186,1169776640,251555840
03-04-19 3:02,19289136,4219,339697664,184,1189552128,268824576
03-04-19 3:02,19289136,4246,322457600,185,1172631552,251580416
03-04-19 3:02,19289136,4277,339800064,185,1190793216,268886016
03-04-19 3:02,19289136,4306,322527232,186,1173962752,251609088
03-04-19 3:02,19289136,4309,321748992,185,1169244160,250859520
03-04-19 3:02,19289136,4343,339357696,185,1190027264,268410880
03-04-19 3:03,19289136,4364,322195456,184,1172140032,251326464
03-04-19 3:03,19289136,4404,339980288,187,1192570880,268988416
03-04-19 3:03,19289136,4425,322564096,186,1174720512,251645952
03-04-19 3:03,19289136,4439,322637824,187,1171050496,251682816
03-04-19 3:03,19289136,4465,339841024,185,1189937152,268931072
03-04-19 3:03,19289136,4491,322502656,185,1172623360,251621376
03-04-19 3:03,19289136,4518,339845120,185,1190780928,268935168
03-04-19 3:03,19289136,4550,322568192,186,1173970944,251654144
03-04-19 3:03,19289136,4551,321822720,186,1169776640,250896384
03-04-19 3:03,19582936,4204,339365888,185,1190064128,268414976
03-04-19 3:03,19582936,4226,322281472,185,1172627456,251375616
03-04-19 3:03,19582936,4259,339914752,186,1191288832,268959744
03-04-19 3:04,19582936,4281,322568192,186,1173901312,251654144
03-04-19 3:04,19582936,4298,322568192,186,1173901312,251650048
03-04-19 3:04,19582936,4317,339869696,185,1189965824,268931072
03-04-19 3:04,19582936,4343,322523136,185,1172594688,251650048
03-04-19 3:04,19582936,4370,339869696,185,1190727680,268959744
03-04-19 3:04,19582936,4402,322596864,186,1173925888,251682816
03-04-19 3:04,19582936,4412,321818624,186,1173925888,250888192
03-04-19 3:04,19582936,4441,339365888,185,1189953536,268410880
03-04-19 3:04,19582936,4463,322277376,185,1172684800,251371520
03-04-19 3:04,19582936,4502,339988480,187,1192611840,268992512
03-04-19 3:04,19582936,4524,322641920,187,1175289856,251686912
03-04-19 3:04,19582936,4540,322568192,186,1174765568,251654144
03-04-19 3:05,19582936,4559,339836928,185,1189994496,268926976
03-04-19 3:05,19896916,4217,322416640,184,1172013056,251584512
03-04-19 3:05,19896916,4246,339910656,186,1191317504,268959744
03-04-19 3:05,19896916,4284,322576384,186,1173970944,251658240
03-04-19 3:05,19896916,4290,321863680,186,1173970944,250929152
03-04-19 3:05,19896916,4316,339312640,184,1189478400,268414976
03-04-19 3:05,19896916,4339,322301952,185,1172697088,251396096
03-04-19 3:05,19896916,4372,339902464,186,1191292928,268955648
03-04-19 3:05,19896916,4395,322568192,186,1173872640,251650048
03-04-19 3:05,19896916,4411,322494464,185,1173348352,251617280
03-04-19 3:05,19896916,4433,339832832,185,1190019072,268926976
03-04-19 3:05,19896916,4453,322420736,184,1172180992,251584512
03-04-19 3:06,19896916,4487,339910656,186,1191264256,268959744
03-04-19 3:06,19896916,4513,322568192,186,1174007808,251650048
03-04-19 3:06,19896916,4528,321863680,186,1174007808,250929152
03-04-19 3:06,19896916,4552,339316736,184,1189462016,268414976
03-04-19 3:06,19896916,4577,322301952,185,1172733952,251396096
03-04-19 3:06,19280116,4175,339988480,187,1192624128,269000704
03-04-19 3:06,19280116,4202,322650112,187,1175236608,251691008
03-04-19 3:06,19280116,4214,322650112,187,1175236608,251695104
03-04-19 3:06,19280116,4237,339836928,185,1190019072,268926976
03-04-19 3:06,19280116,4258,322494464,185,1172697088,251621376
03-04-19 3:06,19280116,4291,339910656,186,1191276544,268959744
03-04-19 3:06,19280116,4317,322568192,186,1173979136,251654144
03-04-19 3:07,19280116,4332,321822720,186,1173979136,250884096
03-04-19 3:07,19280116,4356,339357696,185,1190010880,268402688
03-04-19 3:07,19280116,4383,322281472,185,1172660224,251367424
03-04-19 3:07,19280116,4411,339755008,186,1191239680,268804096
03-04-19 3:07,19280116,4438,322412544,186,1173950464,251490304
03-04-19 3:07,19280116,4450,322445312,186,1173950464,251523072
03-04-19 3:07,19280116,4474,339808256,185,1190060032,268894208
03-04-19 3:07,19280116,4495,322465792,185,1172664320,251588608
03-04-19 3:07,19280116,4528,339881984,186,1191309312,268926976
03-04-19 3:07,19280116,4554,321748992,186,1173966848,250830848
03-04-19 3:07,19280116,4569,321921024,186,1173966848,250990592
03-04-19 3:07,19583052,4199,339456000,185,1190031360,268525568
03-04-19 3:08,19583052,4225,322326528,184,1172123648,251457536
03-04-19 3:08,19583052,4254,339914752,186,1191239680,268967936
03-04-19 3:08,19583052,4280,322572288,186,1173901312,249745408
03-04-19 3:08,19583052,4293,322572288,186,1173901312,250015744
03-04-19 3:08,19583052,4318,339763200,184,1189433344,268173312
03-04-19 3:08,19583052,4340,322490368,185,1172623360,250912768
03-04-19 3:08,19583052,4373,339910656,186,1191280640,268259328
03-04-19 3:08,19583052,4375,339017728,185,1185767424,267546624
03-04-19 3:08,19583052,4414,321855488,185,1173405696,250421248
03-04-19 3:08,19583052,4437,339480576,185,1190014976,267997184
03-04-19 3:08,19583052,4463,322347008,184,1172082688,250949632
03-04-19 3:08,19583052,4491,339922944,186,1191313408,268439552
03-04-19 3:09,19583052,4497,339845120,185,1186594816,268414976
03-04-19 3:09,19583052,4532,322584576,186,1173979136,251146240
03-04-19 3:09,19583052,4555,339767296,184,1189511168,268390400
03-04-19 3:09,19289080,4157,322506752,185,1172553728,251121664
03-04-19 3:09,19289080,4170,339906560,186,1187069952,268455936
03-04-19 3:09,19289080,4192,339050496,186,1187078144,267620352
03-04-19 3:09,19289080,4229,321908736,186,1173970944,250490880
03-04-19 3:09,19289080,4253,339443712,185,1190096896,268025856
03-04-19 3:09,19289080,4279,322269184,184,1172058112,250945536
03-04-19 3:09,19289080,4261,322256896,184,1167069184,250937344
03-04-19 3:09,19289080,4325,339828736,187,1188495360,268361728
03-04-19 3:09,19289080,4354,322551808,187,1175330816,251088896
03-04-19 3:10,19289080,4381,339927040,187,1192611840,268451840
03-04-19 3:10,19289080,4398,322428928,185,1172660224,251064320
03-04-19 3:10,19289080,4384,322342912,184,1167147008,251027456
03-04-19 3:10,19289080,4436,339107840,186,1187106816,267673600
03-04-19 3:10,19289080,4472,322031616,186,1173962752,250605568
03-04-19 3:10,19289080,4497,339656704,186,1191260160,268177408
03-04-19 3:10,19289080,4517,322416640,184,1172148224,251097088
03-04-19 3:10,19289080,4504,322404352,184,1167159296,251084800
03-04-19 3:10,19590872,4176,339902464,186,1187078144,268484608
03-04-19 3:10,19590872,4211,322572288,186,1173938176,251170816
03-04-19 3:10,19590872,4233,339910656,186,1191350272,268484608
03-04-19 3:10,19590872,4258,322494464,185,1172705280,251133952
03-04-19 3:11,19590872,4239,322408448,184,1167192064,251097088
03-04-19 3:11,19590872,4302,339193856,187,1188454400,267702272
03-04-19 3:11,19590872,4333,322105344,187,1175285760,250642432
03-04-19 3:11,19590872,4362,339664896,186,1192079360,268185600
03-04-19 3:11,19590872,4379,322375680,185,1172578304,251015168
03-04-19 3:11,19590872,4365,322289664,184,1167065088,250974208
03-04-19 3:11,19590872,4419,339865600,187,1188388864,268394496
03-04-19 3:11,19590872,4456,322519040,186,1174736896,251117568
03-04-19 3:11,19590872,4479,339947520,187,1192677376,268464128
03-04-19 3:11,19590872,4503,322375680,184,1172160512,251056128
03-04-19 3:11,19590872,4485,322363392,184,1167171584,251047936
03-04-19 3:11,19590872,4541,339173376,185,1186541568,267751424
03-04-19 3:12,19590872,4573,322125824,186,1173897216,250712064
03-04-19 3:12,19275972,4176,339693568,185,1190756352,268259328
03-04-19 3:12,19275972,4195,322478080,185,1172643840,251121664
03-04-19 3:12,19275972,4181,322396160,184,1167130624,251080704
03-04-19 3:12,19275972,4242,339906560,186,1192140800,268468224
03-04-19 3:12,19275972,4271,322560000,186,1174761472,251158528
03-04-19 3:12,19275972,4294,339976192,187,1192620032,268500992
03-04-19 3:12,19275972,4311,322408448,184,1172123648,251088896
03-04-19 3:12,19275972,4293,322396160,184,1167134720,251080704
03-04-19 3:12,19275972,4364,339238912,186,1192042496,267788288
03-04-19 3:12,19275972,4387,322203648,187,1175261184,250757120
03-04-19 3:12,19275972,4417,339836928,187,1192681472,268341248
03-04-19 3:13,19275972,4435,322486272,185,1172594688,251125760
03-04-19 3:13,19275972,4421,322400256,184,1167081472,251088896
03-04-19 3:13,19275972,4480,339906560,186,1191383040,268480512
03-04-19 3:13,19275972,4506,322494464,185,1173495808,251138048
03-04-19 3:13,19275972,4529,339906560,186,1191370752,268480512
03-04-19 3:13,19598408,4177,322424832,184,1172099072,251109376
03-04-19 3:13,19598408,4159,322412544,184,1167110144,251097088
03-04-19 3:13,19598408,4228,339308544,187,1192644608,267812864
03-04-19 3:13,19598408,4250,322244608,187,1175330816,250757120
03-04-19 3:13,19598408,4280,339849216,187,1192701952,268353536
03-04-19 3:13,19598408,4298,322355200,185,1172664320,250990592
03-04-19 3:13,19598408,4284,322269184,184,1167151104,250953728
03-04-19 3:14,19598408,4341,339771392,186,1191407616,268333056
03-04-19 3:14,19598408,4370,322478080,186,1173983232,251076608
03-04-19 3:14,19598408,4392,339816448,186,1191227392,268382208
03-04-19 3:14,19598408,4416,322326528,184,1172090880,251006976
03-04-19 3:14,19598408,4398,321601536,184,1167101952,250253312
03-04-19 3:14,19598408,4464,339320832,186,1191292928,267874304
03-04-19 3:14,19598408,4486,322174976,185,1173450752,250798080
03-04-19 3:14,19598408,4517,339775488,186,1191333888,268345344
03-04-19 3:14,19598408,4535,322281472,184,1172160512,250966016
03-04-19 3:14,19598408,4522,322269184,184,1167171584,250957824
03-04-19 3:14,19288924,4168,339755008,185,1190739968,268365824
03-04-19 3:14,19288924,4194,322490368,186,1174020096,251092992
03-04-19 3:15,19288924,4215,339759104,185,1190719488,268369920
03-04-19 3:15,19288924,4241,322412544,185,1172660224,251056128
03-04-19 3:15,19288924,4222,321679360,184,1167147008,250347520
03-04-19 3:15,19288924,4288,339431424,186,1191288832,267980800
03-04-19 3:15,19288924,4315,322330624,185,1173520384,250916864
03-04-19 3:15,19288924,4343,339763200,186,1191313408,268337152
03-04-19 3:15,19288924,4361,322273280,184,1172070400,250957824
03-04-19 3:15,19288924,4343,322318336,184,1167081472,250982400
03-04-19 3:15,19288924,4404,339812352,185,1190735872,268427264
03-04-19 3:15,19288924,4429,322543616,186,1173889024,251150336
03-04-19 3:15,19288924,4455,339816448,185,1190776832,268427264
03-04-19 3:15,19288924,4474,321671168,185,1172627456,250314752
03-04-19 3:16,19288924,4460,321798144,184,1167114240,250458112
03-04-19 3:16,19288924,4521,339529728,186,1191333888,268083200
03-04-19 3:16,19288924,4548,322486272,186,1173954560,251064320
03-04-19 3:16,19584936,4185,339910656,186,1191321600,268484608
03-04-19 3:16,19584936,4211,322490368,185,1172705280,251142144
03-04-19 3:16,19584936,4192,322408448,184,1167192064,251101184
03-04-19 3:16,19584936,4254,339914752,186,1191337984,268492800
03-04-19 3:16,19584936,4279,322572288,186,1173954560,251183104
03-04-19 3:16,19584936,4305,339841024,185,1190719488,268464128
03-04-19 3:16,19584936,4324,321634304,185,1172606976,250281984
03-04-19 3:16,19584936,4330,321880064,185,1168412672,250507264
03-04-19 3:16,19584936,4377,339648512,187,1192681472,268140544
03-04-19 3:17,19584936,4404,322482176,187,1175228416,251056128
03-04-19 3:17,19584936,4429,339828736,187,1192628224,268361728
03-04-19 3:17,19584936,4452,322334720,185,1172664320,250982400
03-04-19 3:17,19584936,4453,322351104,185,1168470016,250994688
03-04-19 3:17,19584936,4495,339824640,186,1191297024,268390400
03-04-19 3:17,19584936,4519,322469888,186,1173987328,251076608
03-04-19 3:17,19584936,4546,339824640,186,1191383040,268390400
03-04-19 3:17,19901660,4189,321728512,185,1172639744,250372096
03-04-19 3:17,19901660,4195,321974272,185,1168445440,250617856
03-04-19 3:17,19901660,4232,339615744,185,1190727680,268193792
03-04-19 3:17,19901660,4260,322555904,186,1173975040,251170816
03-04-19 3:17,19901660,4284,339828736,185,1190772736,268447744
03-04-19 3:18,19901660,4309,322482176,185,1172631552,251138048
03-04-19 3:18,19901660,4309,322400256,184,1167912960,251105280
03-04-19 3:18,19901660,4352,339906560,186,1191292928,268484608
03-04-19 3:18,19901660,4375,322490368,185,1173442560,251146240
03-04-19 3:18,19901660,4403,339910656,186,1191231488,268488704
03-04-19 3:18,19901660,4422,321667072,184,1172140032,250327040
03-04-19 3:18,19901660,4429,321953792,185,1168470016,250601472
03-04-19 3:18,19901660,4469,339611648,185,1190899712,268189696
03-04-19 3:18,19901660,4498,322416640,186,1173999616,251027456
03-04-19 3:18,19901660,4522,339681280,185,1190760448,268304384
03-04-19 3:18,19901660,4548,322334720,185,1172598784,250986496
03-04-19 3:18,19901660,4548,322342912,184,1167880192,251043840
03-04-19 3:19,19284740,4168,339841024,186,1191313408,268427264
03-04-19 3:19,19284740,4188,322428928,185,1173454848,251084800
03-04-19 3:19,19284740,4216,339845120,186,1191313408,268427264
03-04-19 3:19,19284740,4239,321839104,185,1172561920,250474496
03-04-19 3:19,19284740,4242,322084864,185,1168367616,250707968
03-04-19 3:19,19284740,4283,339808256,186,1191346176,268341248
03-04-19 3:19,19284740,4310,322564096,186,1173942272,251170816
03-04-19 3:19,19284740,4335,339906560,186,1191309312,268484608
03-04-19 3:19,19284740,4361,322490368,185,1172590592,251138048
03-04-19 3:19,19284740,4371,322490368,185,1172590592,251138048
03-04-19 3:19,19284740,4404,339906560,186,1191301120,268480512
03-04-19 3:19,19284740,4429,322568192,186,1173954560,251174912
03-04-19 3:20,19284740,4456,339906560,186,1191342080,268484608
03-04-19 3:20,19284740,4474,321851392,185,1172688896,250478592
03-04-19 3:20,19284740,4489,322113536,185,1172688896,250724352
03-04-19 3:20,19284740,4521,339820544,186,1191337984,268353536
03-04-19 3:20,19284740,4548,322564096,186,1173913600,251170816
03-04-19 3:20,19580076,4189,339832832,185,1190797312,268451840
03-04-19 3:20,19580076,4211,322494464,185,1172680704,251142144
03-04-19 3:20,19580076,4226,322502656,185,1172680704,251150336
03-04-19 3:20,19580076,4254,339918848,186,1191329792,268488704
03-04-19 3:20,19580076,4283,322576384,186,1173979136,251183104
03-04-19 3:20,19580076,4305,339918848,186,1191292928,268492800
03-04-19 3:20,19580076,4330,321851392,185,1172598784,250478592
03-04-19 3:21,19580076,4339,322039808,184,1172074496,250695680
03-04-19 3:21,19580076,4377,339804160,186,1191297024,268337152
03-04-19 3:21,19580076,4398,322486272,185,1173422080,251133952
03-04-19 3:21,19580076,4429,339902464,186,1191272448,268476416
03-04-19 3:21,19580076,4448,322486272,185,1172684800,251133952
03-04-19 3:21,19580076,4463,322486272,185,1172684800,251133952
03-04-19 3:21,19580076,4495,339902464,186,1192017920,268472320
03-04-19 3:21,19580076,4525,322637824,187,1175293952,251199488
03-04-19 3:21,19580076,4547,339980288,187,1192624128,268509184
03-04-19 3:21,19580076,4565,321822720,185,1172668416,250454016
03-04-19 3:21,19894768,4201,322031616,184,1172144128,250687488
03-04-19 3:21,19894768,4236,339767296,186,1191321600,268341248
03-04-19 3:22,19894768,4257,322347008,185,1173385216,250998784
03-04-19 3:22,19894768,4288,339771392,186,1191362560,268345344
03-04-19 3:22,19894768,4307,322379776,185,1172611072,251002880
03-04-19 3:22,19894768,4322,322412544,185,1172611072,251056128
03-04-19 3:22,19894768,4355,339898368,187,1192632320,268431360
03-04-19 3:22,19894768,4383,322560000,187,1175248896,251117568
03-04-19 3:22,19894768,4405,339193856,187,1192624128,267702272
03-04-19 3:22,19894768,4425,321941504,185,1172639744,250552320
03-04-19 3:22,19894768,4435,322195456,185,1172639744,250818560
03-04-19 3:22,19894768,4472,339759104,186,1191383040,268328960
03-04-19 3:22,19894768,4499,322424832,186,1173979136,251031552
03-04-19 3:22,19894768,4526,339767296,186,1191309312,268341248
03-04-19 3:23,19894768,4547,322416640,185,1172652032,251064320
03-04-19 3:23,19894768,4562,322416640,185,1172652032,251064320
03-04-19 3:23,19894768,4590,339836928,186,1191223296,266588160
03-04-19 3:23,19282676,4187,322498560,186,1173999616,250515456
03-04-19 3:23,19282676,4209,339202048,186,1191239680,267649024
03-04-19 3:23,19282676,4232,322039808,185,1172631552,250560512
03-04-19 3:23,19282676,4242,322326528,185,1172631552,250843136
03-04-19 3:23,19282676,4279,339763200,186,1191317504,268251136
03-04-19 3:23,19282676,4301,322420736,186,1173954560,250961920
03-04-19 3:23,19282676,4331,339791872,186,1191333888,268292096
03-04-19 3:23,19282676,4350,322445312,185,1172594688,251035648
03-04-19 3:23,19282676,4365,322445312,185,1172594688,251031552
03-04-19 3:24,19282676,4399,339931136,187,1192620032,268419072
03-04-19 3:24,19282676,4427,321748992,186,1174753280,250327040
03-04-19 3:24,19282676,4450,339390464,187,1192648704,267870208
03-04-19 3:24,19282676,4473,322166784,185,1172582400,250740736
03-04-19 3:24,19282676,4484,322428928,185,1172582400,251031552
03-04-19 3:24,19282676,4526,339910656,186,1192120320,268464128
03-04-19 3:24,19282676,4549,322641920,187,1175289856,251187200
03-04-19 3:24,19603332,4192,339984384,187,1192562688,268492800
03-04-19 3:24,19603332,4185,339750912,184,1184428032,268390400
03-04-19 3:24,19603332,4221,322420736,184,1172107264,251088896
03-04-19 3:24,19603332,4250,339914752,186,1191235584,268468224
03-04-19 3:24,19603332,4273,321662976,185,1173397504,250290176
03-04-19 3:25,19603332,4300,339308544,186,1191305216,267829248
03-04-19 3:25,19603332,4299,339419136,184,1185275904,268021760
03-04-19 3:25,19603332,4336,322351104,185,1172705280,250982400
03-04-19 3:25,19603332,4367,339689472,185,1190834176,268292096
03-04-19 3:25,19603332,4395,322424832,186,1173954560,251015168
03-04-19 3:25,19603332,4417,339804160,186,1191313408,268349440
03-04-19 3:25,19603332,4423,339746816,185,1185808384,268349440
03-04-19 3:25,19603332,4453,322334720,184,1172193280,251006976
03-04-19 3:25,19603332,4487,339824640,186,1191329792,268386304
03-04-19 3:25,19603332,4511,321818624,186,1173889024,250404864
03-04-19 3:25,19603332,4513,329682944,185,1176158208,255107072
03-04-19 3:25,19603332,4537,339603456,185,1185865728,268189696
03-04-19 3:26,19261120,4157,322486272,185,1172590592,251138048
03-04-19 3:26,19261120,4191,339988480,187,1192603648,268517376
03-04-19 3:26,19261120,4225,322646016,187,1175326720,251211776
03-04-19 3:26,19261120,4222,322564096,186,1169813504,251179008
03-04-19 3:26,19261120,4245,339841024,185,1185816576,268464128
03-04-19 3:26,19261120,4276,322502656,185,1172664320,251158528
03-04-19 3:26,19261120,4315,340000768,187,1192558592,268537856
03-04-19 3:26,19261120,4339,321921024,187,1175252992,250474496
03-04-19 3:26,19261120,4325,322088960,186,1169739776,250667008
03-04-19 3:26,19261120,4360,339615744,185,1185804288,268206080
03-04-19 3:26,19261120,4396,322486272,185,1172684800,251133952
03-04-19 3:26,19261120,4434,339976192,187,1192501248,268517376
03-04-19 3:27,19261120,4462,322633728,187,1175232512,251203584
03-04-19 3:27,19261120,4446,322547712,186,1169719296,251166720
03-04-19 3:27,19261120,4489,339820544,185,1185783808,268447744
03-04-19 3:27,19261120,4521,322486272,185,1172680704,251142144
03-04-19 3:27,19578436,4177,339836928,185,1190772736,268460032
03-04-19 3:27,19578436,4200,321830912,186,1173966848,250425344
03-04-19 3:27,19578436,4185,321933312,184,1167929344,250593280
03-04-19 3:27,19578436,4226,339607552,185,1185865728,268210176
03-04-19 3:27,19578436,4261,322408448,184,1172103168,251105280
03-04-19 3:27,19578436,4294,339898368,186,1191378944,268484608
03-04-19 3:27,19578436,4320,322482176,185,1173463040,251142144
03-04-19 3:27,19578436,4308,322473984,185,1168474112,251138048
03-04-19 3:28,19578436,4350,339746816,184,1185271808,268419072
03-04-19 3:28,19578436,4382,322486272,185,1172692992,251142144
03-04-19 3:28,19578436,4414,339828736,185,1190760448,268451840
03-04-19 3:28,19578436,4439,321830912,186,1173966848,250421248
03-04-19 3:28,19578436,4424,321916928,184,1167929344,250585088
03-04-19 3:28,19578436,4465,339615744,185,1185800192,268201984
03-04-19 3:28,19578436,4500,322424832,184,1172082688,251117568
03-04-19 3:28,19578436,4533,339914752,186,1191370752,268496896
03-04-19 3:28,19578436,4559,322498560,185,1173417984,251154432
03-04-19 3:28,19578436,4544,322486272,185,1168429056,251146240
03-04-19 3:28,19284564,4170,339841024,185,1185878016,268472320
03-04-19 3:28,19284564,4199,322506752,185,1172639744,251158528
03-04-19 3:29,19284564,4242,339935232,186,1192034304,268517376
03-04-19 3:29,19284564,4264,321953792,187,1175281664,250490880
03-04-19 3:29,19284564,4250,322072576,186,1169768448,250687488
03-04-19 3:29,19284564,4294,339632128,185,1190039552,268214272
03-04-19 3:29,19284564,4321,322510848,185,1172643840,251162624
03-04-19 3:29,19284564,4354,339918848,186,1191358464,268496896
03-04-19 3:29,19284564,4381,322580480,186,1173966848,251191296
03-04-19 3:29,19284564,4365,322494464,185,1168453632,251150336
03-04-19 3:29,19284564,4413,339845120,185,1189990400,268468224
03-04-19 3:29,19284564,4440,322506752,185,1172652032,251154432
03-04-19 3:29,19284564,4473,340004864,187,1192624128,268537856
03-04-19 3:29,19284564,4502,321896448,187,1175257088,250429440
03-04-19 3:30,19284564,4483,322031616,186,1169743872,250638336
03-04-19 3:30,19284564,4532,339607552,185,1189994496,268193792
03-04-19 3:30,19579176,4179,322351104,185,1172643840,251006976
03-04-19 3:30,19579176,4213,339763200,186,1191346176,268345344
03-04-19 3:30,19579176,4234,322351104,185,1173467136,251006976
03-04-19 3:30,19579176,4224,322404352,185,1168478208,251060224
03-04-19 3:30,19579176,4274,339755008,185,1190035456,268378112
03-04-19 3:30,19579176,4300,322338816,184,1172180992,251035648
03-04-19 3:30,19579176,4329,339066880,186,1191329792,267649024
03-04-19 3:30,19579176,4357,321839104,185,1173438464,250486784
03-04-19 3:30,19579176,4342,322105344,185,1168449536,250740736
03-04-19 3:30,19579176,4390,339628032,184,1189453824,268288000
03-04-19 3:31,19579176,4413,322359296,185,1172647936,251011072
03-04-19 3:31,19579176,4449,339709952,185,1190731776,268320768
03-04-19 3:31,19579176,4471,322392064,185,1173454848,251027456
03-04-19 3:31,19579176,4461,322416640,185,1168465920,251068416
03-04-19 3:31,19579176,4511,339775488,185,1190027264,268390400
03-04-19 3:31,19579176,4537,322351104,184,1172111360,251047936
03-04-19 3:31,19579176,4566,339132416,186,1191362560,267698176
03-04-19 3:31,19895396,4222,321953792,185,1173495808,250589184
03-04-19 3:31,19895396,4204,322240512,185,1168506880,250851328
03-04-19 3:31,19895396,4255,339771392,184,1189527552,268427264
03-04-19 3:31,19895396,4278,322494464,185,1172652032,251150336
03-04-19 3:31,19895396,4316,339849216,185,1190825984,268468224
03-04-19 3:32,19895396,4339,322580480,186,1173970944,251187200
03-04-19 3:32,19895396,4328,322494464,185,1168457728,251154432
03-04-19 3:32,19895396,4376,339845120,185,1190084608,268464128
03-04-19 3:32,19895396,4402,322428928,184,1172103168,251125760
03-04-19 3:32,19895396,4431,339132416,186,1191280640,267710464
03-04-19 3:32,19895396,4459,321953792,185,1173377024,250593280
03-04-19 3:32,19895396,4441,322236416,185,1168388096,250851328
03-04-19 3:32,19895396,4493,339832832,185,1190014976,268460032
03-04-19 3:32,19895396,4516,322490368,185,1172647936,251146240
03-04-19 3:32,19895396,4552,339836928,185,1190801408,268460032
03-04-19 3:32,19895396,4575,322568192,186,1174016000,251179008
03-04-19 3:32,19895396,4564,322482176,185,1168502784,251142144
03-04-19 3:33,19290888,4177,339832832,185,1189990400,268451840
03-04-19 3:33,19290888,4201,322494464,185,1172684800,251146240
03-04-19 3:33,19290888,4235,339185664,187,1192644608,267710464
03-04-19 3:33,19290888,4263,322027520,186,1174708224,250613760
03-04-19 3:33,19290888,4245,322310144,186,1169719296,250880000
03-04-19 3:33,19290888,4298,339697664,185,1190039552,268308480
03-04-19 3:33,19290888,4320,322273280,184,1172107264,250966016
03-04-19 3:33,19290888,4358,339763200,186,1191317504,268341248
03-04-19 3:33,19290888,4383,322412544,185,1173368832,251064320
03-04-19 3:33,19290888,4390,322478080,186,1169698816,251097088
03-04-19 3:33,19290888,4419,339681280,184,1189457920,268341248
03-04-19 3:33,19290888,4447,322412544,185,1172643840,251064320
03-04-19 3:34,19290888,4474,339165184,185,1190821888,267751424
03-04-19 3:34,19290888,4499,322134016,186,1173966848,250728448
03-04-19 3:34,19290888,4504,322338816,185,1169248256,250957824
03-04-19 3:34,19290888,4532,339828736,185,1190051840,268447744
03-04-19 3:34,19290888,4558,322412544,184,1172107264,251105280
03-04-19 3:34,19584148,4202,339902464,186,1191260160,268480512
03-04-19 3:34,19584148,4228,322486272,185,1173426176,251138048
03-04-19 3:34,19584148,4233,322555904,186,1169756160,251174912
03-04-19 3:34,19584148,4265,339763200,184,1189519360,268419072
03-04-19 3:34,19584148,4290,322498560,185,1172647936,251150336
03-04-19 3:34,19584148,4328,339243008,186,1192128512,267796480
03-04-19 3:34,19584148,4353,322211840,187,1175285760,250769408
03-04-19 3:35,19584148,4358,322424832,186,1170567168,251011072
03-04-19 3:35,19584148,4385,339845120,185,1190014976,268464128
03-04-19 3:35,19584148,4412,322502656,185,1172602880,251154432
03-04-19 3:35,19584148,4450,339988480,187,1192599552,268525568
03-04-19 3:35,19584148,4477,322650112,187,1175293952,251219968
03-04-19 3:35,19584148,4481,322641920,187,1171099648,251219968
03-04-19 3:35,19584148,4512,339759104,184,1189425152,268427264
03-04-19 3:35,19584148,4535,322494464,185,1172627456,251146240
03-04-19 3:35,19584148,4568,339222528,186,1191292928,267784192
