(PDH-CSV 4.0) (Eastern Standard Time)(300),\\NCR-R20NI8BA19J\.NET CLR Memory(NCR.APTRA.CnsmrAppReference)\# Bytes in all Heaps,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Handle Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Private Bytes,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Thread Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Virtual Bytes,Sl.No.
10-11-18 32:00,36550404,4154,154734592,204,736669696,418
10-11-18 37:00,36550404,4155,154734592,204,736669696,419
10-11-18 42:00,36550404,4151,154730496,204,735883264,420
10-11-18 47:00,36550404,4156,154750976,205,736931840,421
10-11-18 52:00,36550404,4156,154734592,204,735883264,422
10-11-18 57:00,36550404,4156,154734592,204,735883264,423
10-11-18 02:00,36550404,4153,154710016,203,734834688,424
10-11-18 07:00,36815256,4153,154714112,203,735621120,425
10-11-18 12:00,36815256,4153,154714112,203,735621120,426
10-11-18 17:00,36815256,4153,154341376,203,735621120,427
10-11-18 22:00,36815256,4148,154697728,202,734572544,428
10-11-18 27:00,36815256,4150,154693632,202,734572544,429
10-11-18 32:00,36815256,4148,154693632,202,733786112,430
10-11-18 37:00,36815256,4147,154693632,202,734572544,431
10-11-18 42:00,36815256,4143,154693632,202,733786112,432
10-11-18 47:00,36815256,4149,154714112,203,735621120,433
10-11-18 52:00,36815256,4149,154365952,203,735621120,434
10-11-18 57:00,36815256,4149,154722304,203,735686656,435
10-11-18 02:00,36815256,4146,154345472,203,734900224,436
10-11-18 07:00,36815256,4134,154705920,202,734629888,437
10-11-18 12:00,36815256,4152,154726400,203,735686656,438
10-11-18 17:00,36815256,4152,154730496,203,735686656,439
10-11-18 22:00,36815256,4147,154710016,202,734638080,440
10-11-18 27:00,36815256,4152,154734592,203,735686656,441
10-11-18 32:00,36815256,4152,154734592,203,735686656,442
10-11-18 37:00,36815256,4152,154386432,203,735686656,443
10-11-18 42:00,36815256,4148,154718208,202,734638080,444
10-11-18 47:00,36815256,4150,154460160,203,735686656,445
10-11-18 52:00,36815256,4153,154742784,203,734900224,446
10-11-18 57:00,36815256,4152,154730496,202,734638080,447
10-11-18 02:00,37046416,4144,154730496,202,733851648,448
10-11-18 07:00,37046416,4150,154730496,202,734638080,449
10-11-18 12:00,37046416,4150,154734592,202,734638080,450
10-11-18 17:00,37046416,4150,154734592,202,734638080,451
10-11-18 22:00,37046416,4145,154578944,201,733589504,452
10-11-18 27:00,37046416,4150,154730496,202,734638080,453
10-11-18 32:00,37046416,4151,154451968,202,734638080,454
10-11-18 37:00,37046416,4151,154750976,203,734900224,455
10-11-18 42:00,37046416,4146,154718208,201,733589504,456
10-11-18 47:00,37046416,4150,154755072,203,735686656,457
10-11-18 52:00,37046416,4151,154755072,203,735686656,458
10-11-18 57:00,37046416,4149,154759168,203,735686656,459
10-11-18 02:00,36688080,4170,155033600,203,735154176,460
10-11-18 07:00,36883508,4203,146092032,208,740265984,461
10-11-18 12:00,36883508,4223,155385856,216,748662784,462
10-11-18 17:00,36883508,4222,155627520,215,748269568,463
10-11-18 22:00,36883508,4222,155521024,209,741978112,464
10-11-18 27:00,36883508,4225,155480064,207,739880960,465
10-11-18 32:00,36883508,4226,155496448,208,740143104,466
10-11-18 37:00,36883508,4223,155459584,206,738832384,467
10-11-18 42:00,36883508,4222,155086848,205,737783808,468
10-11-18 47:00,36883508,4226,155455488,206,738832384,469
10-11-18 52:00,36883508,4226,155176960,206,738832384,470
10-11-18 57:00,36883508,4227,155471872,207,739094528,471
10-11-18 02:00,36883508,4224,155435008,205,737783808,472
10-11-18 07:00,37506256,4202,155471872,207,739094528,473
10-11-18 12:00,37506256,4198,155414528,204,736735232,474
10-11-18 17:00,37506256,4196,155406336,204,736735232,475
10-11-18 22:00,37506256,4174,155381760,203,734892032,476
10-11-18 27:00,37506256,4196,155279360,204,736735232,477
10-11-18 32:00,37506256,4199,155410432,204,736735232,478
10-11-18 37:00,37506256,4198,155136000,204,736735232,479
10-11-18 42:00,37506256,4194,155410432,204,735948800,480
10-11-18 47:00,37506256,4198,155414528,204,736735232,481
10-11-18 52:00,37506256,4198,155402240,203,735686656,482
10-11-18 57:00,37506256,4198,155402240,203,735686656,483
10-11-18 02:00,37506256,4194,155385856,202,734703616,484
10-11-18 07:00,37506256,4202,155422720,204,736014336,485
10-11-18 12:00,37506256,4184,155254784,202,734695424,486
10-11-18 17:00,37506256,4200,155426816,204,736014336,487
10-11-18 22:00,37506256,4197,155353088,202,734703616,488
10-11-18 27:00,37506256,4199,155389952,202,734703616,489
10-11-18 32:00,37506256,4199,155406336,203,735752192,490
10-11-18 37:00,37506256,4199,155410432,203,735752192,491
10-11-18 42:00,37506256,4194,155389952,202,734703616,492
10-11-18 47:00,37190104,4141,155422720,204,736800768,493
10-11-18 52:00,37190104,4142,155439104,205,737062912,494
10-11-18 57:00,37190104,4135,155308032,205,737054720,495
10-11-18 02:00,37190104,4137,155422720,204,736014336,496
10-11-18 07:00,37190104,4139,155443200,205,737054720,497
10-11-18 12:00,37190104,4145,155447296,205,737062912,498
10-11-18 17:00,37190104,4144,155430912,204,736800768,499
10-11-18 22:00,37190104,4139,155414528,203,735752192,500
10-11-18 27:00,37190104,4144,155430912,204,736800768,501
10-11-18 32:00,37190104,4144,155435008,204,736800768,502
10-11-18 37:00,37190104,4142,155451392,205,737062912,503
10-11-18 42:00,37190104,4137,155435008,204,736014336,504
10-11-18 47:00,37190104,4144,155451392,205,737062912,505
10-11-18 52:00,37190104,4144,155439104,204,736014336,506
10-11-18 57:00,37190104,4143,155422720,203,735752192,507
10-11-18 02:00,37190104,4138,155406336,202,734703616,508
10-11-18 07:00,37190104,4146,155443200,204,736014336,509
10-11-18 12:00,37190104,4146,155426816,203,735752192,510
10-11-18 17:00,37322572,4140,155430912,203,735752192,511
10-11-18 22:00,37322572,4136,155430912,203,734965760,512
10-11-18 27:00,37322572,4141,155451392,204,736014336,513
10-11-18 32:00,37322572,4138,155430912,203,734965760,514
10-11-18 37:00,37322572,4138,155435008,203,734965760,515
10-11-18 42:00,37322572,4132,155402240,201,733655040,516
10-11-18 47:00,37322572,4135,155418624,202,734703616,517
10-11-18 52:00,37322572,4135,155426816,202,734769152,518
10-11-18 57:00,37322572,4135,155426816,202,734769152,519
08-11-18 02:00,37322572,4133,155414528,201,733720576,520
08-11-18 07:00,37555860,4154,146599936,200,731222016,521
08-11-18 12:00,37225824,4189,146710528,204,736202752,522
08-11-18 17:00,37294796,4206,155918336,212,744534016,523
08-11-18 22:00,37294796,4205,156168192,211,744140800,524
08-11-18 27:00,37294796,4205,156131328,209,742043648,525
08-11-18 32:00,37294796,4204,156016640,204,736800768,526
08-11-18 37:00,37294796,4208,156041216,205,737849344,527
08-11-18 42:00,37294796,4205,156037120,205,737062912,528
08-11-18 47:00,37294796,4204,155906048,205,737849344,529
08-11-18 52:00,37294796,4204,156033024,205,737062912,530
08-11-18 57:00,37294796,4209,156000256,205,737849344,531
08-11-18 02:00,37786168,4210,156057600,206,738111488,532
08-11-18 07:00,37786168,4211,156041216,205,737849344,533
08-11-18 12:00,37786168,4210,156045312,205,737062912,534
08-11-18 17:00,37786168,4212,156008448,203,735752192,535
08-11-18 22:00,37786168,4213,156012544,203,735752192,536
08-11-18 27:00,37786168,4212,156012544,203,735752192,537
08-11-18 32:00,37786168,4207,155860992,202,734703616,538
08-11-18 37:00,37786168,4212,156033024,204,736800768,539
08-11-18 42:00,37786168,4212,155754496,204,736800768,540
08-11-18 47:00,37786168,4215,156053504,205,737062912,541
08-11-18 52:00,37786168,4209,156016640,203,735752192,542
08-11-18 57:00,37786168,4214,156041216,204,736800768,543
08-11-18 02:00,37786168,4214,156041216,204,736800768,544
08-11-18 07:00,37786168,4214,156045312,204,736800768,545
08-11-18 12:00,37786168,4195,156020736,203,734957568,546
08-11-18 17:00,37786168,4217,155914240,204,736800768,547
08-11-18 22:00,37910360,4194,156045312,204,736006144,548
08-11-18 27:00,37910360,4212,156012544,204,736800768,549
08-11-18 32:00,37910360,4207,156049408,204,736014336,550
08-11-18 37:00,37910360,4208,156033024,203,735752192,551
08-11-18 42:00,37910360,4208,156037120,203,735752192,552
08-11-18 47:00,37910360,4206,156028928,203,735752192,553
08-11-18 52:00,37910360,4201,156012544,202,734703616,554
08-11-18 57:00,37910360,4209,156049408,204,736014336,555
08-11-18 02:00,37910360,4191,155906048,203,735023104,556
08-11-18 07:00,37910360,4209,156057600,204,736079872,557
08-11-18 12:00,37910360,4207,156000256,203,735031296,558
08-11-18 17:00,37910360,4212,156045312,203,735817728,559
08-11-18 22:00,37910360,4212,156045312,203,735817728,560
08-11-18 27:00,37910360,4211,156049408,203,735817728,561
08-11-18 32:00,37910360,4206,156028928,202,734769152,562
08-11-18 37:00,37910360,4211,156049408,203,735817728,563
08-11-18 42:00,37910360,4212,156065792,204,736079872,564
08-11-18 47:00,37910360,4212,156069888,204,736079872,565
08-11-18 52:00,37910360,4207,156033024,202,733982720,566
08-11-18 57:00,37910360,4194,155996160,202,733974528,567
08-11-18 02:00,37910360,4212,156053504,203,735031296,568
08-11-18 07:00,37910360,4211,156037120,202,734769152,569
08-11-18 12:00,38198608,4206,156041216,202,733982720,570
08-11-18 17:00,38198608,4210,156041216,202,734769152,571
08-11-18 22:00,38198608,4211,156045312,202,734769152,572
08-11-18 27:00,38198608,4211,156065792,203,735031296,573
08-11-18 32:00,38198608,4206,156053504,202,733982720,574
08-11-18 37:00,38198608,4211,156069888,203,735031296,575
08-11-18 42:00,38198608,4211,156073984,203,735031296,576
08-11-18 47:00,38198608,4208,156057600,202,734769152,577
08-11-18 52:00,38198608,4203,156037120,201,733720576,578
08-11-18 57:00,38198608,4208,156057600,202,734769152,579
08-11-18 02:00,38198608,4208,156057600,202,734769152,580
08-11-18 07:00,38198608,4209,156041216,201,733720576,581
08-11-18 12:00,38079272,4169,147267584,201,732205056,582
08-11-18 17:00,37862648,4223,150417408,213,745582592,583
08-11-18 22:00,37862648,4222,156553216,212,745189376,584
08-11-18 27:00,37862648,4223,156598272,212,745189376,585
08-11-18 32:00,37862648,4220,156811264,205,737849344,586
08-11-18 37:00,37862648,4225,156454912,206,738897920,587
08-11-18 42:00,37862648,4207,156807168,205,737841152,588
08-11-18 47:00,37862648,4221,156807168,205,737849344,589
08-11-18 52:00,37862648,4222,156798976,205,737062912,590
08-11-18 57:00,37862648,4226,156803072,205,737849344,591
08-11-18 02:00,37862648,4227,156819456,206,738111488,592
08-11-18 07:00,37862648,4227,156803072,205,737849344,593
08-11-18 12:00,38356772,4225,156434432,204,736800768,594
08-11-18 17:00,38356772,4230,156782592,204,736014336,595
08-11-18 22:00,38356772,4229,156487680,203,735752192,596
08-11-18 27:00,38356772,4230,156782592,204,736014336,597
08-11-18 32:00,38356772,4224,156745728,202,734703616,598
08-11-18 37:00,38356772,4229,156782592,204,736800768,599
08-11-18 42:00,38356772,4229,156782592,204,736800768,600
08-11-18 47:00,38356772,4231,156798976,205,737849344,601
08-11-18 52:00,38356772,4226,156778496,204,736800768,602
08-11-18 57:00,38356772,4231,156450816,205,737849344,603
08-11-18 02:00,38356772,4231,156798976,205,737849344,604
08-11-18 07:00,38356772,4231,156520448,205,737849344,605
08-11-18 12:00,38356772,4227,156794880,205,737062912,606
08-11-18 17:00,38356772,4234,156798976,205,737849344,607
08-11-18 22:00,38356772,4234,156798976,205,737849344,608
08-11-18 27:00,38356772,4234,156798976,205,737849344,609
08-11-18 32:00,38356772,4229,156782592,204,736800768,610
08-11-18 37:00,38483248,4211,156798976,205,737054720,611
08-11-18 42:00,38483248,4225,156651520,204,736800768,612
08-11-18 47:00,38483248,4208,156762112,204,736006144,613
08-11-18 52:00,38483248,4214,156676096,201,733655040,614
08-11-18 57:00,38483248,4222,156753920,203,734965760,615
08-11-18 02:00,38483248,4221,156737536,202,734703616,616
08-11-18 07:00,38483248,4221,156745728,202,734769152,617
08-11-18 12:00,38483248,4216,156725248,201,733720576,618
08-11-18 17:00,38483248,4224,156749824,202,734769152,619
08-11-18 22:00,38483248,4225,156766208,203,735031296,620
08-11-18 27:00,38483248,4206,156598272,201,733712384,621
08-11-18 32:00,38483248,4219,156749824,202,733982720,622
08-11-18 37:00,38483248,4224,156717056,202,734769152,623
08-11-18 42:00,38483248,4225,156774400,203,735031296,624
08-11-18 47:00,38483248,4224,156758016,202,734769152,625
08-11-18 52:00,38483248,4219,156741632,201,733720576,626
08-11-18 57:00,38483248,4222,156741632,201,733720576,627
08-11-18 02:00,38483248,4222,156745728,201,733720576,628
08-11-18 07:00,38483248,4223,156778496,203,735031296,629
08-11-18 12:00,38483248,4217,156762112,202,733982720,630
08-11-18 17:00,38757384,4223,156778496,203,735031296,631
08-11-18 22:00,38757384,4205,156725248,202,733974528,632
08-11-18 27:00,38757384,4223,156782592,203,735031296,633
08-11-18 32:00,38757384,4217,156749824,201,733720576,634
08-11-18 37:00,38757384,4222,156770304,202,734769152,635
08-11-18 42:00,38757384,4222,156770304,202,734769152,636
08-11-18 47:00,38757384,4222,156790784,203,735817728,637
08-11-18 52:00,38757384,4218,156790784,203,735031296,638
08-11-18 57:00,38757384,4223,156811264,204,736079872,639
08-11-18 02:00,38757384,4223,156811264,204,736079872,640
08-11-18 07:00,38757384,4222,156815360,204,736079872,641
08-11-18 12:00,38757384,4216,156766208,201,733720576,642
08-11-18 17:00,38649592,4224,147673088,204,735416320,643
08-11-18 22:00,31687760,3950,144175104,212,745385984,644
08-11-18 27:00,31687760,3951,150343680,213,745517056,645
08-11-18 32:00,31531252,3933,149864448,212,744132608,646
08-11-18 37:00,31531252,3950,149913600,208,739946496,647
08-11-18 42:00,31531252,3945,149835776,206,738635776,648
08-11-18 47:00,31531252,3948,149893120,207,739684352,649
08-11-18 52:00,31531252,3942,149831680,204,736538624,650
08-11-18 57:00,31531252,3942,149835776,204,736538624,651
08-11-18 02:00,31531252,3942,149815296,203,735490048,652
08-11-18 07:00,31531252,3947,149835776,204,736538624,653
08-11-18 12:00,31531252,3948,149852160,205,736800768,654
08-11-18 17:00,31531252,3950,149852160,205,736800768,655
08-11-18 22:00,31531252,3946,149807104,203,734703616,656
08-11-18 27:00,31531252,3931,149745664,202,733646848,657
08-11-18 32:00,31531252,3949,149803008,203,734703616,658
08-11-18 37:00,31531252,3948,149803008,203,735490048,659
08-11-18 42:00,31531252,3943,149782528,202,734441472,660
08-11-18 47:00,31531252,3950,149819392,204,736538624,661
08-11-18 52:00,31531252,3950,149819392,204,736538624,662
08-11-18 57:00,31531252,3951,149835776,205,736800768,663
08-11-18 02:00,31531252,3946,149815296,204,735752192,664
08-11-18 07:00,31531252,3951,149831680,205,736800768,665
08-11-18 12:00,31531252,3951,149831680,205,736800768,666
08-11-18 17:00,31531252,3951,149831680,205,736800768,667
08-11-18 22:00,31787704,3944,149794816,203,735490048,668
08-11-18 27:00,31787704,3949,149819392,204,736538624,669
08-11-18 32:00,31787704,3949,149819392,204,736538624,670
08-11-18 37:00,31787704,3949,149807104,204,736309248,671
08-11-18 42:00,31787704,3945,149807104,204,735522816,672
08-11-18 47:00,31787704,3945,149798912,204,735522816,673
08-11-18 52:00,31787704,3948,149803008,204,735522816,674
08-11-18 57:00,31787704,3948,149803008,204,735522816,675
08-11-18 02:00,31787704,3942,149762048,202,734212096,676
08-11-18 07:00,31787704,3947,149786624,203,735260672,677
08-11-18 12:00,31787704,3947,149786624,203,735260672,678
08-11-18 17:00,31787704,3948,149807104,204,735588352,679
08-11-18 22:00,31787704,3945,149778432,202,734277632,680
08-11-18 27:00,31787704,3950,149798912,203,735326208,681
08-11-18 32:00,31787704,3951,149815296,204,735588352,682
08-11-18 37:00,31787704,3951,149819392,204,735588352,683
08-11-18 42:00,31787704,3946,149794816,203,734539776,684
08-11-18 47:00,31787704,3950,149803008,203,735326208,685
08-11-18 52:00,31787704,3950,149458944,203,735326208,686
08-11-18 57:00,31927344,3946,149811200,203,735326208,687
08-11-18 02:00,31927344,3940,149422080,202,734277632,688
08-11-18 07:00,31927344,3927,149790720,202,734269440,689
08-11-18 12:00,31927344,3945,149819392,203,735326208,690
08-11-18 17:00,31927344,3946,149831680,204,735588352,691
08-11-18 22:00,31927344,3943,149798912,202,734277632,692
08-11-18 27:00,31927344,3948,149819392,203,735326208,693
08-11-18 32:00,31927344,3949,149815296,203,735326208,694
08-11-18 37:00,31927344,3948,149475328,203,735326208,695
08-11-18 42:00,31927344,3943,149803008,202,734277632,696
08-11-18 47:00,31927344,3945,149540864,203,735326208,697
08-11-18 52:00,31927344,3946,149819392,203,734539776,698
08-11-18 57:00,31927344,3945,149803008,202,734277632,699
08-11-18 02:00,31927344,3940,149786624,201,733229056,700
08-11-18 07:00,31927344,3945,149807104,202,734277632,701
08-11-18 12:00,31927344,3948,149819392,203,734539776,702
08-11-18 17:00,31927344,3947,149807104,202,733491200,703
08-11-18 22:00,31736080,4075,140922880,208,739053568,704
08-11-18 27:00,31736080,4047,144855040,214,746926080,705
08-11-18 32:00,31892260,4042,150052864,215,747057152,706
08-11-18 37:00,31892260,4040,149934080,209,740765696,707
08-11-18 42:00,31892260,4040,149872640,206,737619968,708
08-11-18 47:00,31892260,4045,149893120,207,738668544,709
08-11-18 52:00,31892260,4038,149831680,204,736309248,710
08-11-18 57:00,31892260,4038,149831680,204,736309248,711
08-11-18 02:00,31892260,4038,149815296,203,735260672,712
08-11-18 07:00,31892260,4043,149835776,204,736309248,713
08-11-18 12:00,31892260,4043,149839872,204,736309248,714
08-11-18 17:00,31892260,4044,149856256,205,736571392,715
08-11-18 22:00,31892260,4042,149839872,204,735522816,716
08-11-18 27:00,31892260,4049,149860352,205,736571392,717
08-11-18 32:00,31892260,4045,149811200,203,734474240,718
08-11-18 37:00,31892260,4044,149811200,203,735260672,719
08-11-18 42:00,31892260,4039,149794816,202,734212096,720
08-11-18 47:00,31892260,4046,149815296,203,735260672,721
08-11-18 52:00,31892260,4046,149450752,203,735326208,722
08-11-18 57:00,31892260,4047,149823488,203,735326208,723
08-11-18 02:00,31892260,4041,149807104,202,734277632,724
08-11-18 07:00,31892260,4046,149827584,203,735326208,725
08-11-18 12:00,31892260,4046,149831680,203,735326208,726
08-11-18 17:00,31892260,4047,149848064,204,735588352,727
08-11-18 22:00,31632420,3964,149786624,202,734277632,728
08-11-18 27:00,31632420,3971,149463040,203,735326208,729
08-11-18 32:00,31632420,3971,149811200,203,735326208,730
08-11-18 37:00,31632420,3971,149442560,203,735326208,731
08-11-18 42:00,31632420,3966,149811200,203,734539776,732
08-11-18 47:00,31632420,3968,149831680,204,736374784,733
08-11-18 52:00,31632420,3968,149831680,204,736374784,734
08-11-18 57:00,31632420,3968,149839872,204,736374784,735
08-11-18 02:00,31632420,3964,149831680,204,735588352,736
08-11-18 07:00,31632420,3970,149831680,204,736374784,737
08-11-18 12:00,31632420,3971,149487616,204,736374784,738
08-11-18 17:00,31632420,3970,149835776,204,736374784,739
08-11-18 22:00,31632420,3967,149561344,204,735588352,740
08-11-18 27:00,31632420,3974,149856256,205,736636928,741
08-11-18 32:00,31632420,3974,149848064,204,736374784,742
08-11-18 37:00,31632420,3973,149843968,204,736374784,743
08-11-18 42:00,31632420,3968,149827584,203,735326208,744
08-11-18 47:00,31632420,3973,149848064,204,736374784,745
08-11-18 52:00,31632420,3964,149848064,204,735580160,746
08-11-18 57:00,31632420,3973,149725184,204,736374784,747
08-11-18 02:00,31770992,3964,149831680,203,735326208,748
08-11-18 07:00,31770992,3968,149577728,204,736374784,749
08-11-18 12:00,31770992,3969,149872640,205,736636928,750
08-11-18 17:00,31770992,3968,149860352,204,736374784,751
08-11-18 22:00,31770992,3964,149839872,203,735326208,752
08-11-18 27:00,31770992,3971,149864448,204,736374784,753
08-11-18 32:00,31770992,3972,149864448,204,736374784,754
08-11-18 37:00,31770992,3972,149884928,205,736702464,755
08-11-18 42:00,31770992,3967,149716992,203,735391744,756
08-11-18 47:00,31770992,3966,149884928,205,736694272,757
08-11-18 52:00,31770992,3969,149815296,203,735391744,758
08-11-18 57:00,31770992,3970,149868544,204,735653888,759
08-11-18 02:00,31770992,3964,149843968,202,734343168,760
08-11-18 07:00,31770992,3969,149860352,203,735391744,761
08-11-18 12:00,31770992,3969,149860352,203,735391744,762
08-11-18 17:00,31770992,3969,149864448,203,735391744,763
08-11-18 22:00,31903844,3963,140742656,198,728698880,764
08-11-18 27:00,31511492,4003,140861440,204,735711232,765
08-11-18 32:00,31511492,4042,150016000,212,744173568,766
08-11-18 37:00,31511492,4037,149868544,211,743780352,767
08-11-18 42:00,31511492,4037,149868544,211,743780352,768
08-11-18 47:00,31511492,4040,149790720,207,739586048,769
08-11-18 52:00,31511492,4040,149774336,206,738537472,770
08-11-18 57:00,31511492,4035,149749760,205,736702464,771
08-11-18 02:00,31511492,4017,149577728,203,734597120,772
08-11-18 07:00,31511492,4039,149749760,205,736702464,773
08-11-18 12:00,31511492,4039,149696512,204,736440320,774
08-11-18 17:00,31511492,4039,149753856,205,736702464,775
08-11-18 22:00,31511492,4035,149716992,203,735391744,776
08-11-18 27:00,31511492,4044,149757952,205,736702464,777
08-11-18 32:00,31511492,4042,149716992,203,735391744,778
08-11-18 37:00,31511492,4039,149712896,203,735391744,779
08-11-18 42:00,31511492,4036,149708800,203,734605312,780
